date,year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,arr_cancelled,arr_diverted,total_delay,delay_ratio,cancel_ratio
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ABR,"Aberdeen, SD: Aberdeen Regional",62,6,0,1,235.0,0.0967741935483871,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ACT,"Waco, TX: Waco Regional",90,13,2,0,565.0,0.14444444444444443,0.022222222222222223
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ACV,"Arcata/Eureka, CA: California Redwood Coast Humboldt County",155,30,7,5,3447.0,0.1935483870967742,0.04516129032258064
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,AEX,"Alexandria, LA: Alexandria International",91,18,2,0,1588.0,0.1978021978021978,0.02197802197802198
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,AGS,"Augusta, GA: Augusta Regional at Bush Field",76,8,0,0,478.0,0.10526315789473684,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ALB,"Albany, NY: Albany International",62,12,0,0,553.0,0.1935483870967742,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ALW,"Walla Walla, WA: Walla Walla Regional",62,6,1,0,184.0,0.0967741935483871,0.016129032258064516
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,AMA,"Amarillo, TX: Rick Husband Amarillo International",41,7,1,0,760.0,0.17073170731707318,0.024390243902439025
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,APN,"Alpena, MI: Alpena County Regional",53,8,0,1,627.0,0.1509433962264151,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ASE,"Aspen, CO: Aspen Pitkin County Sardy Field",327,54,18,9,4813.0,0.1651376146788991,0.05504587155963303
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",627,83,0,0,10069.0,0.13237639553429026,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ATW,"Appleton, WI: Appleton International",294,53,0,0,2920.0,0.18027210884353742,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",161,36,2,0,3694.0,0.2236024844720497,0.012422360248447204
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,AVL,"Asheville, NC: Asheville Regional",39,7,0,0,334.0,0.1794871794871795,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",35,7,0,0,285.0,0.2,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",88,11,0,0,766.0,0.125,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BDL,"Hartford, CT: Bradley International",4,0,0,0,0.0,0.0,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BFF,"Scottsbluff, NE: Western Neb. Regional/William B. Heilig Field",53,7,2,1,553.0,0.1320754716981132,0.03773584905660377
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BFL,"Bakersfield, CA: Meadows Field",147,24,1,0,2724.0,0.16326530612244897,0.006802721088435374
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BGR,"Bangor, ME: Bangor International",8,2,0,0,163.0,0.25,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",183,39,0,0,1857.0,0.21311475409836064,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BIL,"Billings, MT: Billings Logan International",55,1,0,0,19.0,0.01818181818181818,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BIS,"Bismarck/Mandan, ND: Bismarck Municipal",212,30,3,0,2417.0,0.14150943396226415,0.014150943396226415
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BJI,"Bemidji, MN: Bemidji Regional",61,13,0,0,801.0,0.21311475409836064,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BLI,"Bellingham, WA: Bellingham International",62,6,0,0,230.0,0.0967741935483871,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",47,8,0,0,657.0,0.1702127659574468,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BNA,"Nashville, TN: Nashville International",351,72,0,0,5145.0,0.20512820512820512,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BOI,"Boise, ID: Boise Air Terminal",783,88,0,1,4302.0,0.1123882503192848,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",103,17,0,0,1942.0,0.1650485436893204,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",62,7,2,0,2509.0,0.11290322580645161,0.03225806451612903
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BQK,"Brunswick, GA: Brunswick Golden Isles",60,10,0,0,1116.0,0.16666666666666666,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BRD,"Brainerd, MN: Brainerd Lakes Regional",53,18,0,0,1492.0,0.33962264150943394,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BRO,"Brownsville, TX: Brownsville South Padre Island International",6,2,0,0,207.0,0.3333333333333333,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BTM,"Butte, MT: Bert Mooney",57,1,0,0,35.0,0.017543859649122806,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",70,15,1,0,871.0,0.21428571428571427,0.014285714285714285
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BTV,"Burlington, VT: Burlington International",30,2,0,1,39.0,0.06666666666666667,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BUF,"Buffalo, NY: Buffalo Niagara International",28,5,0,0,394.0,0.17857142857142858,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BUR,"Burbank, CA: Bob Hope",294,32,0,0,2859.0,0.10884353741496598,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,BZN,"Bozeman, MT: Bozeman Yellowstone International",112,14,0,0,835.0,0.125,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CAE,"Columbia, SC: Columbia Metropolitan",62,5,0,0,287.0,0.08064516129032258,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CAK,"Akron, OH: Akron-Canton Regional",93,22,0,0,1267.0,0.23655913978494625,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CDC,"Cedar City, UT: Cedar City Regional",53,6,0,0,199.0,0.11320754716981132,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CHA,"Chattanooga, TN: Lovell Field",93,25,0,1,731.0,0.26881720430107525,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CHO,"Charlottesville, VA: Charlottesville Albemarle",31,16,0,0,424.0,0.5161290322580645,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CHS,"Charleston, SC: Charleston AFB/International",43,10,0,0,505.0,0.23255813953488372,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",176,26,1,1,1364.0,0.14772727272727273,0.005681818181818182
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CIU,"Sault Ste. Marie, MI: Chippewa County International",62,9,0,0,1356.0,0.14516129032258066,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CLE,"Cleveland, OH: Cleveland-Hopkins International",123,19,0,0,1316.0,0.15447154471544716,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CLL,"College Station/Bryan, TX: Easterwood Field",31,2,0,0,175.0,0.06451612903225806,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7,0,0,0,0.0,0.0,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CMH,"Columbus, OH: John Glenn Columbus International",98,13,0,0,806.0,0.1326530612244898,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CMX,"Hancock/Houghton, MI: Houghton County Memorial",62,20,1,0,748.0,0.3225806451612903,0.016129032258064516
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CNY,"Moab, UT: Canyonlands Regional",78,15,1,0,835.0,0.19230769230769232,0.01282051282051282
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",349,67,2,0,4666.0,0.19197707736389685,0.0057306590257879654
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CPR,"Casper, WY: Casper/Natrona County International",63,10,1,0,824.0,0.15873015873015872,0.015873015873015872
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CRP,"Corpus Christi, TX: Corpus Christi International",28,8,0,0,499.0,0.2857142857142857,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CRW,"Charleston/Dunbar, WV: West Virginia International Yeager",105,19,0,0,1519.0,0.18095238095238095,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CSG,"Columbus, GA: Columbus Airport",86,13,0,0,1655.0,0.1511627906976744,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",60,7,0,0,520.0,0.11666666666666667,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,CYS,"Cheyenne, WY: Cheyenne Regional/Jerry Olson Field",58,5,1,0,531.0,0.08620689655172414,0.017241379310344827
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DAY,"Dayton, OH: James M Cox/Dayton International",102,15,0,0,652.0,0.14705882352941177,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",3,1,0,0,19.0,0.3333333333333333,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DDC,"Dodge City, KS: Dodge City Regional",53,5,0,0,1147.0,0.09433962264150944,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DEC,"Decatur, IL: Decatur Airport",84,11,0,0,873.0,0.13095238095238096,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",3873,610,66,8,60657.0,0.15750064549444875,0.017041053446940357
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",2478,507,63,5,47316.0,0.2046004842615012,0.025423728813559324
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DIK,"Dickinson, ND: Dickinson - Theodore Roosevelt Regional",53,9,4,0,507.0,0.16981132075471697,0.07547169811320754
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DLH,"Duluth, MN: Duluth International",171,29,1,0,1368.0,0.1695906432748538,0.005847953216374269
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DRO,"Durango, CO: Durango La Plata County",275,37,0,0,3410.0,0.13454545454545455,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DSM,"Des Moines, IA: Des Moines International",63,14,0,0,785.0,0.2222222222222222,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1730,189,0,0,17718.0,0.1092485549132948,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,DVL,"Devils Lake, ND: Devils Lake Regional",57,7,1,5,427.0,0.12280701754385964,0.017543859649122806
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ECP,"Panama City, FL: Northwest Florida Beaches International",10,1,0,0,46.0,0.1,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,EGE,"Eagle, CO: Eagle County Regional",62,13,1,0,1632.0,0.20967741935483872,0.016129032258064516
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,EKO,"Elko, NV: Elko Regional",31,0,0,0,0.0,0.0,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ELM,"Elmira/Corning, NY: Elmira/Corning Regional",62,6,0,0,319.0,0.0967741935483871,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ELP,"El Paso, TX: El Paso International",121,16,0,0,705.0,0.1322314049586777,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ESC,"Escanaba, MI: Delta County",55,4,0,0,1038.0,0.07272727272727272,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,EUG,"Eugene, OR: Mahlon Sweet Field",221,19,0,1,725.0,0.08597285067873303,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,EVV,"Evansville, IN: Evansville Regional",86,11,0,0,2915.0,0.12790697674418605,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FAR,"Fargo, ND: Hector International",203,31,2,0,1850.0,0.15270935960591134,0.009852216748768473
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FAT,"Fresno, CA: Fresno Yosemite International",490,58,0,0,3046.0,0.11836734693877551,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FCA,"Kalispell, MT: Glacier Park International",61,3,0,0,131.0,0.04918032786885246,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FLG,"Flagstaff, AZ: Flagstaff Pulliam",167,27,1,0,2089.0,0.16167664670658682,0.005988023952095809
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FNT,"Flint, MI: Bishop International",89,17,0,0,1993.0,0.19101123595505617,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FOD,"Fort Dodge, IA: Fort Dodge Regional",53,7,0,0,1403.0,0.1320754716981132,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FSD,"Sioux Falls, SD: Joe Foss Field",176,35,1,0,2872.0,0.19886363636363635,0.005681818181818182
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FSM,"Fort Smith, AR: Fort Smith Regional",29,3,1,0,210.0,0.10344827586206896,0.034482758620689655
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,FWA,"Fort Wayne, IN: Fort Wayne International",210,34,0,1,3804.0,0.1619047619047619,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GCC,"Gillette, WY: Northeast Wyoming Regional",54,8,3,2,396.0,0.14814814814814814,0.05555555555555555
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GCK,"Garden City, KS: Garden City Regional",62,8,3,0,475.0,0.12903225806451613,0.04838709677419355
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GEG,"Spokane, WA: Spokane International",540,61,0,1,3371.0,0.11296296296296296,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GFK,"Grand Forks, ND: Grand Forks International",93,8,0,0,1332.0,0.08602150537634409,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GGG,"Longview, TX: East Texas Regional",62,9,2,0,426.0,0.14516129032258066,0.03225806451612903
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GJT,"Grand Junction, CO: Grand Junction Regional",151,15,0,1,930.0,0.09933774834437085,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",12,1,0,0,47.0,0.08333333333333333,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GRB,"Green Bay, WI: Green Bay Austin Straubel International",289,41,0,0,2261.0,0.14186851211072665,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GRI,"Grand Island, NE: Central Nebraska Regional",62,12,2,0,742.0,0.1935483870967742,0.03225806451612903
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GRK,"Killeen, TX: Robert Gray AAF",110,15,2,0,874.0,0.13636363636363635,0.01818181818181818
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GRR,"Grand Rapids, MI: Gerald R. Ford International",41,7,0,0,418.0,0.17073170731707318,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GSO,"Greensboro/High Point, NC: Piedmont Triad International",93,10,0,0,567.0,0.10752688172043011,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GSP,"Greer, SC: Greenville-Spartanburg International",91,16,0,1,1287.0,0.17582417582417584,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GTF,"Great Falls, MT: Great Falls International",155,9,0,2,294.0,0.05806451612903226,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",31,5,0,0,165.0,0.16129032258064516,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,HDN,"Hayden, CO: Yampa Valley",62,7,1,0,323.0,0.11290322580645161,0.016129032258064516
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,HIB,"Hibbing, MN: Range Regional",53,4,0,0,396.0,0.07547169811320754,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,HLN,"Helena, MT: Helena Regional",124,21,1,0,766.0,0.1693548387096774,0.008064516129032258
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,HOU,"Houston, TX: William P Hobby",131,21,6,1,1350.0,0.16030534351145037,0.04580152671755725
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,HPN,"White Plains, NY: Westchester County",162,34,0,1,1957.0,0.20987654320987653,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,HRL,"Harlingen/San Benito, TX: Valley International",12,3,0,0,222.0,0.25,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",150,35,0,0,1490.0,0.23333333333333334,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,HYS,"Hays, KS: Hays Regional",62,15,0,0,1257.0,0.24193548387096775,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",191,30,1,0,2637.0,0.15706806282722513,0.005235602094240838
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1193,182,3,2,16077.0,0.15255658005029338,0.002514668901927913
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",101,24,0,1,1818.0,0.2376237623762376,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,IDA,"Idaho Falls, ID: Idaho Falls Regional",241,30,2,0,1617.0,0.12448132780082988,0.008298755186721992
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,IMT,"Iron Mountain/Kingsfd, MI: Ford",62,4,0,1,406.0,0.06451612903225806,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,IND,"Indianapolis, IN: Indianapolis International",183,27,0,0,1334.0,0.14754098360655737,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,INL,"International Falls, MN: Falls International Einarson Field",53,3,1,0,67.0,0.05660377358490566,0.018867924528301886
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,JAC,"Jackson, WY: Jackson Hole",40,5,0,1,252.0,0.125,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",25,11,0,0,944.0,0.44,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,JAX,"Jacksonville, FL: Jacksonville International",4,2,0,0,48.0,0.5,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",420,70,0,0,5335.0,0.16666666666666666,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,JLN,"Joplin, MO: Joplin Regional",53,5,0,0,1768.0,0.09433962264150944,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,JMS,"Jamestown, ND: Jamestown Regional",57,6,2,1,246.0,0.10526315789473684,0.03508771929824561
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,JST,"Johnstown, PA: John Murtha Johnstown-Cambria County",62,13,1,2,2596.0,0.20967741935483872,0.016129032258064516
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LAN,"Lansing, MI: Capital Region International",83,5,0,0,338.0,0.060240963855421686,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LAR,"Laramie, WY: Laramie Regional",53,7,1,0,447.0,0.1320754716981132,0.018867924528301886
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: Harry Reid International",161,52,0,0,2437.0,0.32298136645962733,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",90,15,1,2,2677.0,0.16666666666666666,0.011111111111111112
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3034,382,5,3,29845.0,0.12590639419907712,0.0016479894528675016
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LBB,"Lubbock, TX: Lubbock Preston Smith International",92,16,1,0,927.0,0.17391304347826086,0.010869565217391304
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LBF,"North Platte, NE: North Platte Regional Airport Lee Bird Field",53,7,2,3,525.0,0.1320754716981132,0.03773584905660377
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LBL,"Liberal, KS: Liberal Mid-America Regional",53,6,0,0,425.0,0.11320754716981132,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LCH,"Lake Charles, LA: Lake Charles Regional",91,10,4,0,1170.0,0.10989010989010989,0.04395604395604396
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LEX,"Lexington, KY: Blue Grass",140,26,1,3,910.0,0.18571428571428572,0.007142857142857143
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",190,30,3,0,3744.0,0.15789473684210525,0.015789473684210527
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",132,6,0,0,493.0,0.045454545454545456,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",93,5,0,0,309.0,0.053763440860215055,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",205,53,1,0,3101.0,0.25853658536585367,0.004878048780487805
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LNK,"Lincoln, NE: Lincoln Airport",92,17,0,1,760.0,0.18478260869565216,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LRD,"Laredo, TX: Laredo International",1,0,0,0,0.0,0.0,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LSE,"La Crosse, WI: La Crosse Regional",8,0,0,0,0.0,0.0,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,LWS,"Lewiston, ID: Lewiston Nez Perce County",86,8,0,0,592.0,0.09302325581395349,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",196,27,1,0,1588.0,0.1377551020408163,0.00510204081632653
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MBS,"Saginaw/Bay City/Midland, MI: MBS International",165,17,0,0,987.0,0.10303030303030303,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MCI,"Kansas City, MO: Kansas City International",60,9,0,0,744.0,0.15,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MCW,"Mason City, IA: Mason City Municipal",53,3,0,0,1151.0,0.05660377358490566,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MDT,"Harrisburg, PA: Harrisburg International",39,3,0,0,109.0,0.07692307692307693,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",172,13,0,0,929.0,0.0755813953488372,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MEI,"Meridian, MS: Key Field",53,7,0,0,525.0,0.1320754716981132,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MEM,"Memphis, TN: Memphis International",138,18,0,0,1008.0,0.13043478260869565,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MFE,"Mission/McAllen/Edinburg, TX: McAllen International",61,6,0,0,500.0,0.09836065573770492,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MFR,"Medford, OR: Rogue Valley International - Medford",277,23,0,3,1731.0,0.08303249097472924,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MGM,"Montgomery, AL: Montgomery Regional",14,3,0,0,367.0,0.21428571428571427,0.0
2023-10-01,2023,10,OO,SkyWest Airlines Inc.,MKE,"Milwaukee, WI: General Mitchell International",364,63,1,0,3896.0,0.17307692307692307,0.0027472527472527475
